project_short_name,case_barcode,sample_barcode,sample_type_name,CD274_counts,PDCD1LG2_counts,PDCD1_counts,HLA_A_counts,HLA_B_counts,HLA_C_counts,B2M_counts,GJA1_counts,GJB2_counts,GJA5_counts,GJB6_counts,ARNTL_counts,CLOCK_counts,PER1_counts,PER2_counts,CRY1_counts,CRY2_counts,MYC_counts,TP53_counts,CDH1_counts,VIM_counts
TCGA-SKCM,TCGA-EE-A2A0,TCGA-EE-A2A0-06A,Metastatic,319,420,17,32318,55768,27239,183328,8764,920,1357,7,724,2371,360,232,1194,1267,2587,2435,20376,97081
TCGA-SKCM,TCGA-EE-A2A1,TCGA-EE-A2A1-06A,Metastatic,1474,815,1592,241119,322170,264042,504788,5217,2024,525,1993,801,3890,2760,1579,1998,4912,11651,7802,46620,220933
TCGA-SKCM,TCGA-EE-A2A2,TCGA-EE-A2A2-06A,Metastatic,328,179,248,85972,71277,33802,190040,742,210,168,5,679,5113,4198,1129,1758,1728,12704,1158,1433,269097
TCGA-SKCM,TCGA-EE-A2A5,TCGA-EE-A2A5-06A,Metastatic,128,94,37,23965,16832,38926,37006,1240,7263,654,15,214,2151,6024,1065,1503,1951,15614,9296,3305,118180
TCGA-SKCM,TCGA-EE-A2A6,TCGA-EE-A2A6-06A,Metastatic,361,118,920,98484,126102,52501,239483,486,83,86,5,664,3149,2525,704,1832,1120,6606,4622,5401,157470
TCGA-SKCM,TCGA-EE-A2GB,TCGA-EE-A2GB-06A,Metastatic,238,142,102,66633,65638,52930,143844,1110,334,86,5,1068,7055,10697,1024,1599,3322,6535,5866,35408,46988
TCGA-SKCM,TCGA-EE-A2GC,TCGA-EE-A2GC-06A,Metastatic,221,254,227,81071,87062,59962,282588,343,87,35,0,231,1638,3067,271,810,350,3853,823,8079,68989
TCGA-SKCM,TCGA-EE-A2GD,TCGA-EE-A2GD-06A,Metastatic,482,282,77,215325,169099,137482,380751,13274,1443,1652,27,979,8016,2231,922,1865,3608,6429,6124,33306,155272
TCGA-SKCM,TCGA-EE-A2GE,TCGA-EE-A2GE-06A,Metastatic,910,834,1665,131608,256297,138098,285751,3840,1822,1970,43,972,2567,1378,269,992,1222,6076,6486,89,85440
TCGA-SKCM,TCGA-EE-A2GH,TCGA-EE-A2GH-06A,Metastatic,433,481,821,80457,117050,56002,153696,1136,1802,409,86,499,593,1496,341,403,1025,3868,3961,10517,100643
TCGA-SKCM,TCGA-EE-A2GI,TCGA-EE-A2GI-06A,Metastatic,493,249,1432,138041,231832,170827,364437,1039,165,201,3,407,2258,4233,760,1090,2121,3481,7518,20692,117612
TCGA-SKCM,TCGA-EE-A2GJ,TCGA-EE-A2GJ-06A,Metastatic,520,585,553,42689,54828,48367,113125,606,1,290,0,820,3677,2119,239,1066,1631,6110,962,38143,75173
TCGA-SKCM,TCGA-EE-A2GK,TCGA-EE-A2GK-06A,Metastatic,394,313,1409,90752,157376,93272,222904,3376,76,332,28,1190,1496,3680,1415,770,2471,4222,6665,2607,58921
TCGA-SKCM,TCGA-EE-A2GL,TCGA-EE-A2GL-06A,Metastatic,510,215,406,98178,122172,54738,187010,1757,23,235,25,951,2826,1526,757,1080,2340,15499,9299,1006,203622
TCGA-SKCM,TCGA-EE-A2GM,TCGA-EE-A2GM-06B,Metastatic,192,62,197,67932,58706,32639,132176,1270,27104,86,7,525,2218,1620,550,1636,1189,10553,6655,56435,104735
TCGA-SKCM,TCGA-EE-A2GN,TCGA-EE-A2GN-06A,Metastatic,97,115,64,58764,44377,28174,67095,1065,31924,144,8,267,2094,3436,1376,1378,2434,9915,8935,7175,98032
TCGA-SKCM,TCGA-EE-A2GO,TCGA-EE-A2GO-06A,Metastatic,183,67,28,26308,20441,42663,63039,1336,13176,118,3,867,2236,2594,1371,1174,2364,10052,6442,13,225612
TCGA-SKCM,TCGA-EE-A2GP,TCGA-EE-A2GP-06A,Metastatic,292,207,71,29140,49398,29729,103227,2269,380,453,2,680,3908,1529,664,1329,1655,6522,3149,334,57566
TCGA-SKCM,TCGA-EE-A2GR,TCGA-EE-A2GR-06A,Metastatic,7,15,4,33819,15958,31542,44324,378,214,30,32,669,2977,9687,686,927,637,11744,7532,58344,150169
TCGA-SKCM,TCGA-EE-A2GS,TCGA-EE-A2GS-06A,Metastatic,266,132,127,138688,131457,72519,256982,1635,6555,350,4809,270,1900,4198,796,1897,1789,9909,10349,19724,44238
TCGA-SKCM,TCGA-EE-A2GT,TCGA-EE-A2GT-06A,Metastatic,104,126,440,74039,53985,34087,61082,666,15,153,3,430,631,1551,444,709,2651,4001,2305,5289,121438
TCGA-SKCM,TCGA-EE-A2GU,TCGA-EE-A2GU-06A,Metastatic,836,436,1251,272006,340237,382748,429268,297,1410,157,29,930,4460,5451,577,946,2064,13789,2296,57854,81032
TCGA-SKCM,TCGA-EE-A2M5,TCGA-EE-A2M5-06A,Metastatic,5785,2729,246,55564,112924,54145,108601,4069,1067,94,3,782,2084,1788,391,1465,1033,3271,2085,101,336662
TCGA-SKCM,TCGA-EE-A2M6,TCGA-EE-A2M6-06A,Metastatic,214,107,133,15046,28455,17308,71714,375,2645,150,11,271,2059,1921,995,1608,912,26132,7065,6151,129664
TCGA-SKCM,TCGA-EE-A2M7,TCGA-EE-A2M7-06A,Metastatic,119,95,93,33137,65393,43539,114842,8584,3171,2511,164,317,1762,9305,2357,1111,2283,5771,7593,225,87517
TCGA-SKCM,TCGA-EE-A2M8,TCGA-EE-A2M8-06A,Metastatic,1394,1140,3749,267473,393133,293432,554100,1141,3767,152,765,976,2683,1208,683,906,2050,3723,5563,38176,42511
TCGA-SKCM,TCGA-EE-A2MC,TCGA-EE-A2MC-06A,Metastatic,1123,1551,1184,73861,126597,84884,194227,5072,544,207,6,798,2705,5164,617,558,4157,956,2828,36,147552
TCGA-SKCM,TCGA-EE-A2MD,TCGA-EE-A2MD-06A,Metastatic,211,132,247,51275,26089,25447,31644,814,345,232,42,600,5376,4393,532,1326,1575,30688,3014,34382,99239
TCGA-SKCM,TCGA-EE-A2ME,TCGA-EE-A2ME-06A,Metastatic,878,909,1509,101639,204353,90687,298849,2016,167,47,10,743,1842,1526,581,956,1479,2401,3019,607,52124
TCGA-SKCM,TCGA-EE-A2MF,TCGA-EE-A2MF-06A,Metastatic,250,188,208,166564,192213,141665,253427,798,439,225,0,619,2357,5773,603,1637,1574,6402,6694,6553,273725
TCGA-SKCM,TCGA-EE-A2MG,TCGA-EE-A2MG-06A,Metastatic,515,372,779,76098,142911,94428,302983,3634,2223,709,1830,813,3197,2472,783,982,2294,4082,3687,7658,77095
TCGA-SKCM,TCGA-EE-A2MH,TCGA-EE-A2MH-06A,Metastatic,181,114,325,77684,166477,109748,156345,1100,127,383,35,290,2385,1925,318,648,1008,6633,5093,21721,89757
TCGA-SKCM,TCGA-EE-A2MI,TCGA-EE-A2MI-06A,Metastatic,697,849,446,194063,341489,236803,209842,1488,2995,575,5,1153,3244,2764,871,1423,2118,952,5872,103,392572
TCGA-SKCM,TCGA-EE-A2MJ,TCGA-EE-A2MJ-06A,Metastatic,721,369,1155,168288,160832,167120,246277,893,42,220,2,741,2227,3113,573,1010,1386,7024,3146,7270,36328
TCGA-SKCM,TCGA-EE-A2MK,TCGA-EE-A2MK-06A,Metastatic,827,573,321,187564,308517,197848,254614,420,3216,61,858,354,2721,909,322,532,1866,4395,5759,1253,129377
TCGA-SKCM,TCGA-EE-A2ML,TCGA-EE-A2ML-06A,Metastatic,763,314,567,142307,179544,214760,334674,758,888,194,6,364,3815,5475,853,1026,2425,7546,3805,91732,135663
TCGA-SKCM,TCGA-EE-A2MM,TCGA-EE-A2MM-06A,Metastatic,245,523,70,107792,128911,75163,187076,1123,43,288,3,1595,1683,4821,480,2068,2493,16226,6986,63,149062
TCGA-SKCM,TCGA-EE-A2MN,TCGA-EE-A2MN-06A,Metastatic,401,311,861,260533,302587,203629,274048,368,19,167,5,292,2792,4039,1431,1017,1265,14023,3133,4005,191392
TCGA-SKCM,TCGA-EE-A2MP,TCGA-EE-A2MP-06A,Metastatic,457,386,406,307001,341562,330111,409398,1021,1506,1005,37,688,2299,3948,396,1084,1918,1431,11529,14858,102965
TCGA-SKCM,TCGA-EE-A2MQ,TCGA-EE-A2MQ-06A,Metastatic,447,219,83,95857,45636,49227,141279,1555,1082,313,5,564,1821,3080,792,1284,1876,10923,992,5618,114475
TCGA-SKCM,TCGA-EE-A2MR,TCGA-EE-A2MR-06A,Metastatic,3341,2124,1701,85875,139716,87104,220162,1635,9,484,19,1929,3398,1682,1505,1495,2588,8394,5070,399,194082
TCGA-SKCM,TCGA-EE-A2MS,TCGA-EE-A2MS-06A,Metastatic,167,175,337,33923,52461,48766,66472,545,7549,87,3774,397,1312,2305,444,855,1038,5819,5837,11018,57737
TCGA-SKCM,TCGA-EE-A2MT,TCGA-EE-A2MT-06A,Metastatic,123,29,54,47730,99074,55304,106980,556,190,226,5,434,2644,3058,516,1100,862,7992,1347,435,153241
TCGA-SKCM,TCGA-EE-A2MU,TCGA-EE-A2MU-06A,Metastatic,1288,691,631,284107,331748,219481,274651,2735,965,520,4,512,1468,2026,759,1012,1670,4080,3921,2794,81859
TCGA-SKCM,TCGA-EE-A3AA,TCGA-EE-A3AA-06A,Metastatic,245,358,322,113381,162326,205585,270520,910,102,353,28,686,4867,959,416,1052,1321,3871,2962,284,87667
TCGA-SKCM,TCGA-EE-A3AB,TCGA-EE-A3AB-06A,Metastatic,64,163,96,35348,52007,69585,60782,1259,254,759,6,239,1437,1022,275,775,532,849,7620,4,127921
TCGA-SKCM,TCGA-EE-A3AC,TCGA-EE-A3AC-06A,Metastatic,538,344,548,87284,140860,95594,212296,408,24,137,0,504,3492,4086,897,1272,2070,11114,4417,293,255454
TCGA-SKCM,TCGA-EE-A3AD,TCGA-EE-A3AD-06A,Metastatic,96,66,6,149114,152282,99894,118736,753,277,82,61,404,7112,3762,1183,850,2529,21000,7273,51530,80372
TCGA-SKCM,TCGA-EE-A3AE,TCGA-EE-A3AE-06A,Metastatic,816,484,888,132688,232864,135978,407019,388,1074,75,138,554,4124,2992,749,1247,1530,7540,1128,45858,101624
TCGA-SKCM,TCGA-EE-A3AF,TCGA-EE-A3AF-06A,Metastatic,195,175,229,174367,101733,59563,100469,593,225,187,0,414,1606,4525,318,488,1250,8813,7883,40,142028
TCGA-SKCM,TCGA-EE-A3AG,TCGA-EE-A3AG-06A,Metastatic,24,19,7,13932,13026,11078,37278,1241,1113,177,10,676,2328,7306,1429,1238,2058,5514,1194,302,212520
TCGA-SKCM,TCGA-EE-A3AH,TCGA-EE-A3AH-06A,Metastatic,114,77,12,62092,14643,34053,85955,1320,24320,2663,30690,306,4877,5136,450,1509,1807,2144,5856,17155,85566
TCGA-SKCM,TCGA-EE-A3J3,TCGA-EE-A3J3-06A,Metastatic,147,150,144,183766,187869,168013,111008,3568,4790,496,1,394,2973,2113,689,1157,1245,11509,9589,20988,99756
TCGA-SKCM,TCGA-EE-A3J4,TCGA-EE-A3J4-06A,Metastatic,346,107,75,11436,49034,38650,184526,654,103,82,0,269,3135,6715,1046,1054,2561,17111,6419,26,211285
TCGA-SKCM,TCGA-EE-A3J5,TCGA-EE-A3J5-06A,Metastatic,492,334,792,81911,88781,71975,163776,1604,435,186,13,467,1484,2852,463,1306,1240,15375,2504,44877,93942
TCGA-SKCM,TCGA-EE-A3J7,TCGA-EE-A3J7-06A,Metastatic,144,106,254,75866,155812,85571,115436,923,352,113,293,522,4541,2147,763,2085,1209,16859,9303,2370,89112
TCGA-SKCM,TCGA-EE-A3J8,TCGA-EE-A3J8-06A,Metastatic,15,9,0,2469,3659,1984,24083,165,242,86,21,262,737,268,227,1245,293,1324,2662,480,26918
TCGA-SKCM,TCGA-EE-A3JA,TCGA-EE-A3JA-06A,Metastatic,122,104,27,44848,65626,33060,102473,1070,246,33,0,212,1893,860,252,418,725,2994,1418,53,110933
TCGA-SKCM,TCGA-EE-A3JB,TCGA-EE-A3JB-06A,Metastatic,365,340,101,32785,48654,28574,121719,3921,828,145,2,679,5261,1349,1227,1567,1927,1674,6340,13,120366
TCGA-SKCM,TCGA-EE-A3JD,TCGA-EE-A3JD-06A,Metastatic,498,367,341,88523,159622,75976,153781,743,62,130,8,534,868,564,360,802,797,919,1329,284,66564
TCGA-SKCM,TCGA-EE-A3JE,TCGA-EE-A3JE-06A,Metastatic,1124,582,601,115558,145643,104896,231741,1747,1647,200,48,466,1123,897,304,523,870,981,2321,4466,36950
TCGA-SKCM,TCGA-EE-A3JH,TCGA-EE-A3JH-06A,Metastatic,1125,532,1613,94557,139953,82357,252976,969,502,195,17,532,1107,1369,349,450,1254,4244,4005,10604,54769
TCGA-SKCM,TCGA-EE-A3JI,TCGA-EE-A3JI-06A,Metastatic,250,127,64,56784,50717,66341,190490,568,2,95,1,421,7092,8301,2332,1175,4119,14392,5246,11,118352
TCGA-SKCM,TCGA-ER-A193,TCGA-ER-A193-06A,Metastatic,1942,1036,759,106447,134647,87351,157445,2476,1967,592,32,622,2686,3149,987,1018,2610,5742,5168,5132,138650
TCGA-SKCM,TCGA-ER-A194,TCGA-ER-A194-01A,Primary Tumor,92,73,601,207932,202650,95891,68377,257,245,186,46,175,411,3444,320,106,2148,4219,4247,177,170419
TCGA-SKCM,TCGA-ER-A195,TCGA-ER-A195-06A,Metastatic,577,519,723,77365,114668,58599,173915,4544,287,503,23,530,2790,875,1076,1602,1757,4302,3991,95,65662
TCGA-SKCM,TCGA-ER-A196,TCGA-ER-A196-01A,Primary Tumor,205,108,2,34235,21355,20886,38346,20323,95303,183,19475,482,2997,1549,357,523,743,23845,4709,37973,319426
TCGA-SKCM,TCGA-ER-A197,TCGA-ER-A197-06A,Metastatic,313,413,829,293701,457170,277608,235890,1121,721,254,96,307,1753,1720,273,830,698,4369,3140,7240,64273
TCGA-SKCM,TCGA-ER-A198,TCGA-ER-A198-06A,Metastatic,439,212,239,109393,133230,103560,62632,822,163,144,2,760,5307,2471,378,1671,935,9039,6050,55946,137209
TCGA-SKCM,TCGA-ER-A199,TCGA-ER-A199-06A,Metastatic,399,184,537,163244,221207,96920,196702,1131,3666,95,14,379,1383,2744,442,721,1009,4048,4207,9641,64364
TCGA-SKCM,TCGA-ER-A19A,TCGA-ER-A19A-06A,Metastatic,2041,2310,2327,177730,256538,234297,475468,20682,3700,909,871,959,2720,4561,2054,1568,3842,4937,4453,3296,145767
TCGA-SKCM,TCGA-ER-A19B,TCGA-ER-A19B-06A,Metastatic,276,26,17,14664,16595,36274,96041,2580,865,647,119,412,1633,1847,311,1431,1799,3576,4649,2487,166353
TCGA-SKCM,TCGA-ER-A19C,TCGA-ER-A19C-06A,Metastatic,104,94,16,109763,36473,48520,44986,1324,679,241,3,391,3031,1152,594,1475,1033,7140,3537,13699,198238
TCGA-SKCM,TCGA-ER-A19D,TCGA-ER-A19D-06A,Metastatic,144,254,229,42118,51319,34077,82448,6947,325,428,5,428,1253,2168,931,1857,1457,4305,9593,77,81263
TCGA-SKCM,TCGA-ER-A19E,TCGA-ER-A19E-06A,Metastatic,69,81,45,11564,17375,9509,40946,1720,2830,59,71,361,1153,2560,481,1297,1245,2867,1023,379,103081
TCGA-SKCM,TCGA-ER-A19F,TCGA-ER-A19F-06A,Metastatic,73,90,96,31519,17709,17428,46935,534,469,69,39,248,2263,4708,444,888,1181,11644,3210,2268,293615
TCGA-SKCM,TCGA-ER-A19G,TCGA-ER-A19G-06A,Metastatic,2064,613,151,99544,149049,121438,94703,685,21,110,1,353,2771,2467,546,723,927,3646,4581,35226,105714
TCGA-SKCM,TCGA-ER-A19H,TCGA-ER-A19H-06A,Metastatic,357,334,651,67062,83769,54886,138083,3724,4265,299,732,368,3739,2229,651,1677,2350,14811,8749,25545,92055
TCGA-SKCM,TCGA-ER-A19J,TCGA-ER-A19J-06A,Metastatic,242,178,78,36026,21992,19975,41484,3131,3843,219,76,266,2559,2473,534,1284,1892,5934,5298,6107,114449
TCGA-SKCM,TCGA-ER-A19K,TCGA-ER-A19K-01A,Primary Tumor,430,169,103,494543,197070,142973,178943,10649,12667,149,2734,603,2947,1743,332,1064,1195,5861,4963,68203,243933
TCGA-SKCM,TCGA-ER-A19L,TCGA-ER-A19L-06A,Metastatic,89,56,21,11556,23132,29661,41982,3728,76,70,1,329,2039,779,412,972,1325,5225,4523,24151,45698
TCGA-SKCM,TCGA-ER-A19M,TCGA-ER-A19M-06A,Metastatic,5781,2482,901,223697,240107,224090,490756,2519,3195,270,124,520,2234,3563,469,1027,718,7502,4670,20129,122282
TCGA-SKCM,TCGA-ER-A19N,TCGA-ER-A19N-06A,Metastatic,613,686,903,96446,160909,77090,218164,1483,1215,403,182,482,1540,1943,865,1087,2259,11373,5486,2938,172775
TCGA-SKCM,TCGA-ER-A19O,TCGA-ER-A19O-06A,Metastatic,167,130,651,189716,160780,135187,97712,553,234,356,0,225,560,1768,212,241,1697,3006,7271,9002,128376
TCGA-SKCM,TCGA-ER-A19P,TCGA-ER-A19P-06A,Metastatic,1122,967,3024,304977,492076,386450,790486,1052,420,300,34,1232,2104,1459,530,1378,1958,3441,7637,26863,69530
TCGA-SKCM,TCGA-ER-A19Q,TCGA-ER-A19Q-06A,Metastatic,791,633,441,98621,101985,112673,182572,1675,865,666,189,470,2377,2836,793,971,1513,7443,5932,37247,104160
TCGA-SKCM,TCGA-ER-A19S,TCGA-ER-A19S-06A,Metastatic,1514,997,3331,310003,495543,311070,644430,508,552,51,2,618,2009,2835,618,773,1440,5033,4449,20108,54340
TCGA-SKCM,TCGA-ER-A19T,TCGA-ER-A19T-01A,Primary Tumor,13,48,3,37319,16779,21253,24965,1033,327,130,61,257,3331,9391,539,2029,1161,6948,3311,356,75508
TCGA-SKCM,TCGA-ER-A19T,TCGA-ER-A19T-06A,Metastatic,60,129,109,27360,81315,79234,104322,751,1,163,1,495,1082,11978,364,905,2262,5702,5942,16,186446
TCGA-SKCM,TCGA-ER-A19W,TCGA-ER-A19W-06A,Metastatic,1621,683,1504,167086,216221,116648,330182,585,654,108,3,779,2143,2487,355,1230,1294,5045,2103,4700,57271
TCGA-SKCM,TCGA-ER-A1A1,TCGA-ER-A1A1-06A,Metastatic,639,506,2449,119039,156007,108098,219339,2554,61,233,61,1039,1660,3395,1474,813,2392,5112,7150,1318,60052
TCGA-SKCM,TCGA-ER-A2NB,TCGA-ER-A2NB-01A,Primary Tumor,107,74,566,88488,76686,62476,38705,12735,171856,203,22714,106,372,6861,553,39,1090,4535,3268,12265,56228
TCGA-SKCM,TCGA-ER-A2NC,TCGA-ER-A2NC-06A,Metastatic,1085,330,73,54665,97331,72725,130046,3395,1206,822,1,933,1708,2275,878,1139,1804,1234,6566,32,63594
TCGA-SKCM,TCGA-ER-A2ND,TCGA-ER-A2ND-06A,Metastatic,113,112,113,86239,92156,43884,99217,78,34,34,1,227,2654,4533,284,195,305,6393,9460,6318,84833
TCGA-SKCM,TCGA-ER-A2NE,TCGA-ER-A2NE-06A,Metastatic,80,22,3,59613,30198,22628,55024,386,556,207,106,481,2757,5724,2122,1036,2138,19338,5592,13634,51636
TCGA-SKCM,TCGA-ER-A2NF,TCGA-ER-A2NF-06A,Metastatic,540,500,350,234657,161582,197497,201510,3056,2776,122,1846,383,1784,3664,198,565,1789,5183,4619,41369,136333
TCGA-SKCM,TCGA-ER-A2NF,TCGA-ER-A2NF-01A,Primary Tumor,480,643,591,175865,124402,130640,178437,4832,1658,104,503,459,1874,1408,398,891,1696,14448,8025,26733,173792
TCGA-SKCM,TCGA-ER-A2NG,TCGA-ER-A2NG-06A,Metastatic,1713,1179,1463,174060,209963,153767,286267,1163,636,443,56,847,2356,2605,613,1334,2159,7866,3080,7407,92726
TCGA-SKCM,TCGA-ER-A2NH,TCGA-ER-A2NH-06A,Metastatic,977,519,2102,172745,215962,98117,318118,943,299,228,41,449,1026,4478,664,932,1159,1748,4752,8457,51884
TCGA-SKCM,TCGA-ER-A3ES,TCGA-ER-A3ES-06A,Metastatic,54,49,2,13532,1999,6983,14039,72,29,8,3,148,789,1964,445,485,965,10105,2033,52,34997
TCGA-SKCM,TCGA-ER-A3ET,TCGA-ER-A3ET-06A,Metastatic,330,319,81,80649,64624,44745,70544,908,633,216,1,348,3215,1743,306,811,1010,2237,2304,3467,28074
TCGA-SKCM,TCGA-ER-A3EV,TCGA-ER-A3EV-06A,Metastatic,45,32,31,96493,39977,22756,25114,491,158,60,5,88,285,1700,130,458,896,5907,2356,955,85221
TCGA-SKCM,TCGA-ER-A3PL,TCGA-ER-A3PL-06A,Metastatic,225,80,40,65871,152062,59475,125781,1237,692,42,0,585,2444,2099,779,952,1055,6511,4844,25392,111674
TCGA-SKCM,TCGA-ER-A42H,TCGA-ER-A42H-01A,Primary Tumor,62,80,4,34111,21696,18199,31700,2625,77,92,0,222,2027,7148,729,1479,1419,12412,4472,8064,52461
TCGA-SKCM,TCGA-ER-A42K,TCGA-ER-A42K-06A,Metastatic,85,28,7,62294,66509,46457,304718,964,284,292,29,405,2397,1189,282,915,707,2220,6518,21,95194
TCGA-SKCM,TCGA-ER-A42L,TCGA-ER-A42L-06A,Metastatic,770,483,970,67553,129591,65599,325913,25627,147,389,2,1798,2185,11482,358,1650,3628,8358,3404,5808,37553
TCGA-SKCM,TCGA-FR-A2OS,TCGA-FR-A2OS-01A,Primary Tumor,65,196,12,33605,34401,16887,64095,2481,108,101,8,479,4412,2792,659,2154,1435,25403,11729,71,193359
TCGA-SKCM,TCGA-FR-A3R1,TCGA-FR-A3R1-01A,Primary Tumor,1547,111,169,147957,323432,178785,447344,732,532,172,2,660,3143,2126,382,1877,2244,8635,4760,11060,184498
TCGA-SKCM,TCGA-FR-A3YN,TCGA-FR-A3YN-06A,Metastatic,833,217,549,222480,250138,175622,389821,331,13,97,0,399,4569,8424,705,1108,1626,9884,1810,41811,141079
TCGA-SKCM,TCGA-FR-A3YO,TCGA-FR-A3YO-06A,Metastatic,52,21,47,66801,44700,45083,53017,385,167,358,0,105,264,1644,269,151,1295,4328,3913,1002,81872
TCGA-SKCM,TCGA-FR-A44A,TCGA-FR-A44A-06A,Metastatic,2209,1374,2153,259045,407091,192866,837056,1010,1042,218,86,735,2660,1864,673,883,2405,4795,1179,21830,83743
TCGA-SKCM,TCGA-FR-A69P,TCGA-FR-A69P-06A,Metastatic,47,42,28,18753,10843,9247,43723,1969,14981,59,446,146,1398,4132,801,1996,1122,12050,4614,133,59986
TCGA-SKCM,TCGA-FR-A726,TCGA-FR-A726-01A,Primary Tumor,97,76,20,63414,13821,34642,26929,3330,1732,131,326,358,2977,4374,880,1396,2581,7237,5992,8345,154461
TCGA-SKCM,TCGA-FR-A728,TCGA-FR-A728-01A,Primary Tumor,544,286,469,257479,306261,165865,249700,1390,321,198,2,478,1393,3474,248,553,952,5137,4886,278,87709
TCGA-SKCM,TCGA-FR-A729,TCGA-FR-A729-06A,Metastatic,599,362,1364,180312,201059,84628,481539,817,3925,249,37,478,1180,1533,604,1028,1387,7659,1592,434,78688
TCGA-SKCM,TCGA-FR-A7U8,TCGA-FR-A7U8-06A,Metastatic,42,29,22,19551,21000,22387,34920,311,1455,46,10,199,367,1990,559,837,1197,17090,4869,27798,130438
TCGA-SKCM,TCGA-FR-A7U9,TCGA-FR-A7U9-06A,Metastatic,973,1288,233,60399,116881,75411,169926,9397,2201,149,6,434,1939,2164,878,1054,643,4191,1447,31,184430
TCGA-SKCM,TCGA-FR-A7UA,TCGA-FR-A7UA-06A,Metastatic,2312,1366,3877,135639,245212,97850,393044,588,345,95,10,753,1446,1033,279,555,946,1199,2783,7555,45191
TCGA-SKCM,TCGA-FR-A8YC,TCGA-FR-A8YC-06A,Metastatic,73,179,200,97053,107711,89175,124289,165,54,25,0,177,1819,7697,177,418,731,1142,2400,517,68243
TCGA-SKCM,TCGA-FR-A8YD,TCGA-FR-A8YD-06A,Metastatic,78,46,37,35183,25694,17885,18888,1550,795,122,0,160,361,2805,423,212,2272,4094,6894,1216,204594
TCGA-SKCM,TCGA-FR-A8YE,TCGA-FR-A8YE-06A,Metastatic,462,234,366,73085,118160,76922,188552,1969,65,384,10,763,2129,4568,1002,856,1966,4160,3793,1287,66140
TCGA-SKCM,TCGA-FS-A1YW,TCGA-FS-A1YW-06A,Metastatic,182,141,32,87289,24878,34851,63004,545,126,207,8,399,4414,8618,1358,1582,6212,13323,2800,68332,93007
TCGA-SKCM,TCGA-FS-A1YX,TCGA-FS-A1YX-06A,Metastatic,126,100,43,162625,207023,181367,124693,1818,29258,301,890,758,6422,1360,650,984,1821,8004,4914,14125,125568
TCGA-SKCM,TCGA-FS-A1YY,TCGA-FS-A1YY-06A,Metastatic,72,46,12,81392,14711,13779,67098,2100,1850,417,1,519,3483,3952,469,3454,1870,34655,10173,54827,269231
TCGA-SKCM,TCGA-FS-A1Z0,TCGA-FS-A1Z0-06A,Metastatic,540,442,699,132542,165933,78270,222284,1042,5558,260,200,404,1925,2117,679,1695,1152,12090,10829,656,83392
TCGA-SKCM,TCGA-FS-A1Z3,TCGA-FS-A1Z3-06A,Metastatic,116,43,18,74550,36844,73351,144200,1465,436,182,9,715,3350,2721,1447,2494,1657,29845,12194,27220,29328
TCGA-SKCM,TCGA-FS-A1Z4,TCGA-FS-A1Z4-06A,Metastatic,547,484,736,92080,121572,82537,206956,2660,4069,387,4333,685,2332,2100,1387,1641,2057,13826,3161,11800,91381
TCGA-SKCM,TCGA-FS-A1Z7,TCGA-FS-A1Z7-06A,Metastatic,81,105,35,47668,68318,34974,105367,3457,109005,705,94,445,3565,3209,1091,1477,2101,3525,4547,31857,94308
TCGA-SKCM,TCGA-FS-A1ZA,TCGA-FS-A1ZA-06A,Metastatic,382,254,330,115075,85777,79361,120810,6165,339,149,69,428,2862,3438,721,982,996,2245,9349,203,84354
TCGA-SKCM,TCGA-FS-A1ZB,TCGA-FS-A1ZB-06A,Metastatic,121,143,72,100032,75690,33840,153536,6669,1982,484,604,448,2230,6354,1485,879,2667,6355,6274,11991,214997
TCGA-SKCM,TCGA-FS-A1ZC,TCGA-FS-A1ZC-06A,Metastatic,21,15,3,10271,8263,6997,20811,1139,467,117,1,452,2088,4427,738,1299,1259,4465,14535,57,142086
TCGA-SKCM,TCGA-FS-A1ZD,TCGA-FS-A1ZD-06A,Metastatic,52,74,3,10601,8884,7693,41778,1392,418,353,2,752,2697,3386,1269,1332,2288,1992,9500,22,132810
TCGA-SKCM,TCGA-FS-A1ZE,TCGA-FS-A1ZE-06A,Metastatic,17,54,14,40833,18936,13419,44507,1528,4359,74,606,414,3327,5453,872,1763,1751,13784,5551,40685,141644
TCGA-SKCM,TCGA-FS-A1ZF,TCGA-FS-A1ZF-06A,Metastatic,119,69,72,29875,24410,15929,55471,3250,32253,395,6842,388,2507,1688,852,1038,1563,1378,7844,1544,72957
TCGA-SKCM,TCGA-FS-A1ZG,TCGA-FS-A1ZG-06A,Metastatic,59,37,26,64750,27957,35638,51125,444,7,59,0,565,4296,4144,322,1768,1878,20145,7257,71140,128847
TCGA-SKCM,TCGA-FS-A1ZH,TCGA-FS-A1ZH-06A,Metastatic,418,394,616,100419,156448,70242,172078,2537,365,603,14,446,2697,6909,1232,847,1726,1378,7767,134,75497
TCGA-SKCM,TCGA-FS-A1ZJ,TCGA-FS-A1ZJ-06A,Metastatic,103,122,177,21459,19916,17934,47888,2937,597,184,11,763,8139,2308,583,2278,1112,12839,4033,35796,88056
TCGA-SKCM,TCGA-FS-A1ZK,TCGA-FS-A1ZK-06A,Metastatic,80,23,7,93282,27905,79538,32570,933,400,88,6,458,4390,4652,597,1836,1368,17624,1981,40650,143443
